Culture,k,n_total,n_honest,n_manip,manip_pct,trials,Target,Rule,Change_Rate,Success_Rate,Avg_Overlap
Mallows (phi=0.7),3,100,93,7,7,1000,Bottom,k-Median Rule,3.8,1.2,0.9873333333333328
Mallows (phi=0.7),3,100,93,7,7,1000,Bottom,k-Median-Shapley,5.800000000000001,0.8,0.9806666666666658
Mallows (phi=0.7),4,100,93,7,7,1000,Cutoff,Evaluative Voting,41.8,41.8,0.8955
Mallows (phi=0.7),4,100,93,7,7,1000,Cutoff,k-Median Rule,6.6000000000000005,6.6000000000000005,0.9835
Mallows (phi=0.7),4,100,93,7,7,1000,Cutoff,k-Median-Shapley,7.9,7.9,0.98025
Mallows (phi=0.7),4,100,93,7,7,1000,Bottom,Evaluative Voting,41.8,41.8,0.8955
Mallows (phi=0.7),4,100,93,7,7,1000,Bottom,k-Median Rule,6.6000000000000005,6.6000000000000005,0.9835
Mallows (phi=0.7),4,100,93,7,7,1000,Bottom,k-Median-Shapley,7.9,7.9,0.98025
Mallows (phi=0.7),2,100,92,8,8,1000,Cutoff,Evaluative Voting,57.199999999999996,57.199999999999996,0.714
Mallows (phi=0.7),2,100,92,8,8,1000,Cutoff,k-Median Rule,6.4,6.4,0.968
Mallows (phi=0.7),2,100,92,8,8,1000,Cutoff,k-Median-Shapley,10.100000000000001,10.100000000000001,0.9495
Mallows (phi=0.7),2,100,92,8,8,1000,Bottom,Evaluative Voting,0.0,0.0,1.0
Mallows (phi=0.7),2,100,92,8,8,1000,Bottom,k-Median Rule,0.4,0.0,0.998
Mallows (phi=0.7),2,100,92,8,8,1000,Bottom,k-Median-Shapley,7.3,0.0,0.9635
Mallows (phi=0.7),3,100,92,8,8,1000,Cutoff,Evaluative Voting,58.099999999999994,58.099999999999994,0.8063333333333278
Mallows (phi=0.7),3,100,92,8,8,1000,Cutoff,k-Median Rule,10.100000000000001,10.100000000000001,0.966333333333332
Mallows (phi=0.7),3,100,92,8,8,1000,Cutoff,k-Median-Shapley,15.6,15.6,0.9479999999999976
Mallows (phi=0.7),3,100,92,8,8,1000,Bottom,Evaluative Voting,5.800000000000001,5.800000000000001,0.9806666666666659
Mallows (phi=0.7),3,100,92,8,8,1000,Bottom,k-Median Rule,4.5,1.5,0.9849999999999995
Mallows (phi=0.7),3,100,92,8,8,1000,Bottom,k-Median-Shapley,6.4,0.6,0.9786666666666657
Mallows (phi=0.7),4,100,92,8,8,1000,Cutoff,Evaluative Voting,50.0,50.0,0.875
Mallows (phi=0.7),4,100,92,8,8,1000,Cutoff,k-Median Rule,8.0,8.0,0.98
Mallows (phi=0.7),4,100,92,8,8,1000,Cutoff,k-Median-Shapley,8.5,8.5,0.97875
Mallows (phi=0.7),4,100,92,8,8,1000,Bottom,Evaluative Voting,50.0,50.0,0.875
Mallows (phi=0.7),4,100,92,8,8,1000,Bottom,k-Median Rule,8.0,8.0,0.98
Mallows (phi=0.7),4,100,92,8,8,1000,Bottom,k-Median-Shapley,8.5,8.5,0.97875
Mallows (phi=0.7),2,100,91,9,9,1000,Cutoff,Evaluative Voting,66.60000000000001,66.60000000000001,0.667
Mallows (phi=0.7),2,100,91,9,9,1000,Cutoff,k-Median Rule,8.9,8.9,0.9555
Mallows (phi=0.7),2,100,91,9,9,1000,Cutoff,k-Median-Shapley,11.899999999999999,11.899999999999999,0.9405
Mallows (phi=0.7),2,100,91,9,9,1000,Bottom,Evaluative Voting,0.1,0.1,0.9995
Mallows (phi=0.7),2,100,91,9,9,1000,Bottom,k-Median Rule,0.8999999999999999,0.0,0.9955
Mallows (phi=0.7),2,100,91,9,9,1000,Bottom,k-Median-Shapley,7.6,0.0,0.962
Mallows (phi=0.7),3,100,91,9,9,1000,Cutoff,Evaluative Voting,67.60000000000001,67.60000000000001,0.7746666666666615
Mallows (phi=0.7),3,100,91,9,9,1000,Cutoff,k-Median Rule,12.1,12.1,0.9596666666666649
Mallows (phi=0.7),3,100,91,9,9,1000,Cutoff,k-Median-Shapley,18.099999999999998,18.0,0.9396666666666638
Mallows (phi=0.7),3,100,91,9,9,1000,Bottom,Evaluative Voting,10.4,10.4,0.9653333333333318
Mallows (phi=0.7),3,100,91,9,9,1000,Bottom,k-Median Rule,4.8,2.1,0.9839999999999993
Mallows (phi=0.7),3,100,91,9,9,1000,Bottom,k-Median-Shapley,5.7,0.8999999999999999,0.9809999999999992
Mallows (phi=0.7),4,100,91,9,9,1000,Cutoff,Evaluative Voting,59.099999999999994,59.099999999999994,0.85225
Mallows (phi=0.7),4,100,91,9,9,1000,Cutoff,k-Median Rule,10.5,10.5,0.97375
Mallows (phi=0.7),4,100,91,9,9,1000,Cutoff,k-Median-Shapley,10.7,10.7,0.97325
Mallows (phi=0.7),4,100,91,9,9,1000,Bottom,Evaluative Voting,59.099999999999994,59.099999999999994,0.85225
Mallows (phi=0.7),4,100,91,9,9,1000,Bottom,k-Median Rule,10.5,10.5,0.97375
Mallows (phi=0.7),4,100,91,9,9,1000,Bottom,k-Median-Shapley,10.7,10.7,0.97325
Mallows (phi=0.7),2,100,90,10,10,1000,Cutoff,Evaluative Voting,75.7,75.7,0.6215
Mallows (phi=0.7),2,100,90,10,10,1000,Cutoff,k-Median Rule,11.700000000000001,11.700000000000001,0.9415
Mallows (phi=0.7),2,100,90,10,10,1000,Cutoff,k-Median-Shapley,13.600000000000001,13.5,0.932
Mallows (phi=0.7),2,100,90,10,10,1000,Bottom,Evaluative Voting,0.3,0.3,0.9985
Mallows (phi=0.7),2,100,90,10,10,1000,Bottom,k-Median Rule,0.8999999999999999,0.0,0.9955
Mallows (phi=0.7),2,100,90,10,10,1000,Bottom,k-Median-Shapley,8.0,0.0,0.96
Mallows (phi=0.7),3,100,90,10,10,1000,Cutoff,Evaluative Voting,75.9,75.9,0.7469999999999951
Mallows (phi=0.7),3,100,90,10,10,1000,Cutoff,k-Median Rule,15.7,15.7,0.9476666666666645
Mallows (phi=0.7),3,100,90,10,10,1000,Cutoff,k-Median-Shapley,19.900000000000002,19.900000000000002,0.9336666666666635
Mallows (phi=0.7),3,100,90,10,10,1000,Bottom,Evaluative Voting,14.299999999999999,14.299999999999999,0.9523333333333313
Mallows (phi=0.7),3,100,90,10,10,1000,Bottom,k-Median Rule,7.000000000000001,3.6999999999999997,0.9766666666666657
Mallows (phi=0.7),3,100,90,10,10,1000,Bottom,k-Median-Shapley,6.6000000000000005,1.3,0.9779999999999991
Mallows (phi=0.7),4,100,90,10,10,1000,Cutoff,Evaluative Voting,67.7,67.7,0.83075
Mallows (phi=0.7),4,100,90,10,10,1000,Cutoff,k-Median Rule,13.600000000000001,13.600000000000001,0.966
Mallows (phi=0.7),4,100,90,10,10,1000,Cutoff,k-Median-Shapley,12.7,12.7,0.96825
Mallows (phi=0.7),4,100,90,10,10,1000,Bottom,Evaluative Voting,67.7,67.7,0.83075
Mallows (phi=0.7),4,100,90,10,10,1000,Bottom,k-Median Rule,13.600000000000001,13.600000000000001,0.966
Mallows (phi=0.7),4,100,90,10,10,1000,Bottom,k-Median-Shapley,12.7,12.7,0.96825
Mallows (phi=0.7),2,100,89,11,11,1000,Cutoff,Evaluative Voting,83.5,83.5,0.5825
Mallows (phi=0.7),2,100,89,11,11,1000,Cutoff,k-Median Rule,14.2,14.2,0.929
Mallows (phi=0.7),2,100,89,11,11,1000,Cutoff,k-Median-Shapley,15.299999999999999,15.1,0.9235
Mallows (phi=0.7),2,100,89,11,11,1000,Bottom,Evaluative Voting,0.8,0.8,0.996
Mallows (phi=0.7),2,100,89,11,11,1000,Bottom,k-Median Rule,1.4000000000000001,0.0,0.993
Mallows (phi=0.7),2,100,89,11,11,1000,Bottom,k-Median-Shapley,8.0,0.0,0.96
Mallows (phi=0.7),3,100,89,11,11,1000,Cutoff,Evaluative Voting,82.3,82.3,0.7256666666666617
Mallows (phi=0.7),3,100,89,11,11,1000,Cutoff,k-Median Rule,19.3,19.3,0.9356666666666638
Mallows (phi=0.7),3,100,89,11,11,1000,Cutoff,k-Median-Shapley,22.6,22.6,0.924666666666663
Mallows (phi=0.7),3,100,89,11,11,1000,Bottom,Evaluative Voting,19.900000000000002,19.900000000000002,0.9336666666666635
Mallows (phi=0.7),3,100,89,11,11,1000,Bottom,k-Median Rule,8.3,4.8,0.972333333333332
Mallows (phi=0.7),3,100,89,11,11,1000,Bottom,k-Median-Shapley,7.5,2.1,0.9749999999999989
Mallows (phi=0.7),4,100,89,11,11,1000,Cutoff,Evaluative Voting,75.0,75.0,0.8125
Mallows (phi=0.7),4,100,89,11,11,1000,Cutoff,k-Median Rule,17.1,17.1,0.95725
Mallows (phi=0.7),4,100,89,11,11,1000,Cutoff,k-Median-Shapley,15.2,15.2,0.962
Mallows (phi=0.7),4,100,89,11,11,1000,Bottom,Evaluative Voting,75.0,75.0,0.8125
Mallows (phi=0.7),4,100,89,11,11,1000,Bottom,k-Median Rule,17.1,17.1,0.95725
Mallows (phi=0.7),4,100,89,11,11,1000,Bottom,k-Median-Shapley,15.2,15.2,0.962
Mallows (phi=0.7),2,100,88,12,12,1000,Cutoff,Evaluative Voting,89.3,89.3,0.5535
