Culture,k,n_total,n_honest,n_manip,manip_pct,trials,Target,Rule,Change_Rate,Success_Rate,Avg_Overlap
Plackett-Luce,5,100,70,30,30,1000,Bottom,Evaluative Voting,99.8,99.8,0.8003999999999888
Plackett-Luce,5,100,70,30,30,1000,Bottom,k-Median Rule,87.1,84.1,0.8133999999999915
Plackett-Luce,5,100,70,30,30,1000,Bottom,k-Median-Shapley,49.2,44.3,0.8995999999999928
Plackett-Luce,6,100,70,30,30,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,70,30,30,1000,Cutoff,k-Median Rule,93.2,93.2,0.8446666666666762
Plackett-Luce,6,100,70,30,30,1000,Cutoff,k-Median-Shapley,75.5,75.5,0.8741666666666748
Plackett-Luce,6,100,70,30,30,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,70,30,30,1000,Bottom,k-Median Rule,93.2,93.2,0.8446666666666762
Plackett-Luce,6,100,70,30,30,1000,Bottom,k-Median-Shapley,75.5,75.5,0.8741666666666748
Plackett-Luce,2,100,69,31,31,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,69,31,31,1000,Cutoff,k-Median Rule,99.3,99.3,0.488
Plackett-Luce,2,100,69,31,31,1000,Cutoff,k-Median-Shapley,92.2,92.2,0.539
Plackett-Luce,2,100,69,31,31,1000,Bottom,Evaluative Voting,75.2,75.2,0.624
Plackett-Luce,2,100,69,31,31,1000,Bottom,k-Median Rule,60.9,39.900000000000006,0.6775
Plackett-Luce,2,100,69,31,31,1000,Bottom,k-Median-Shapley,16.900000000000002,3.5999999999999996,0.915
Plackett-Luce,3,100,69,31,31,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,69,31,31,1000,Cutoff,k-Median Rule,99.6,99.6,0.6519999999999981
Plackett-Luce,3,100,69,31,31,1000,Cutoff,k-Median-Shapley,89.7,89.7,0.6989999999999964
Plackett-Luce,3,100,69,31,31,1000,Bottom,Evaluative Voting,91.2,91.2,0.6959999999999958
Plackett-Luce,3,100,69,31,31,1000,Bottom,k-Median Rule,71.2,57.199999999999996,0.7303333333333303
Plackett-Luce,3,100,69,31,31,1000,Bottom,k-Median-Shapley,21.0,9.1,0.9293333333333305
Plackett-Luce,4,100,69,31,31,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,69,31,31,1000,Cutoff,k-Median Rule,99.5,99.5,0.74275
Plackett-Luce,4,100,69,31,31,1000,Cutoff,k-Median-Shapley,90.7,90.7,0.77125
Plackett-Luce,4,100,69,31,31,1000,Bottom,Evaluative Voting,98.8,98.8,0.753
Plackett-Luce,4,100,69,31,31,1000,Bottom,k-Median Rule,80.10000000000001,72.1,0.778
Plackett-Luce,4,100,69,31,31,1000,Bottom,k-Median-Shapley,33.300000000000004,23.400000000000002,0.91375
Plackett-Luce,5,100,69,31,31,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,69,31,31,1000,Cutoff,k-Median Rule,98.1,98.1,0.790999999999991
Plackett-Luce,5,100,69,31,31,1000,Cutoff,k-Median-Shapley,86.1,86.1,0.8273999999999889
Plackett-Luce,5,100,69,31,31,1000,Bottom,Evaluative Voting,99.9,99.9,0.8001999999999888
Plackett-Luce,5,100,69,31,31,1000,Bottom,k-Median Rule,88.4,85.7,0.8083999999999921
Plackett-Luce,5,100,69,31,31,1000,Bottom,k-Median-Shapley,52.300000000000004,47.5,0.893399999999992
Plackett-Luce,6,100,69,31,31,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,69,31,31,1000,Cutoff,k-Median Rule,94.0,94.0,0.843333333333343
Plackett-Luce,6,100,69,31,31,1000,Cutoff,k-Median-Shapley,77.2,77.2,0.8713333333333415
Plackett-Luce,6,100,69,31,31,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,69,31,31,1000,Bottom,k-Median Rule,94.0,94.0,0.843333333333343
Plackett-Luce,6,100,69,31,31,1000,Bottom,k-Median-Shapley,77.2,77.2,0.8713333333333415
Plackett-Luce,2,100,68,32,32,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,68,32,32,1000,Cutoff,k-Median Rule,99.5,99.5,0.4885
Plackett-Luce,2,100,68,32,32,1000,Cutoff,k-Median-Shapley,93.10000000000001,93.10000000000001,0.534
Plackett-Luce,2,100,68,32,32,1000,Bottom,Evaluative Voting,80.5,80.5,0.5975
Plackett-Luce,2,100,68,32,32,1000,Bottom,k-Median Rule,63.800000000000004,44.9,0.661
Plackett-Luce,2,100,68,32,32,1000,Bottom,k-Median-Shapley,18.5,4.8,0.907
Plackett-Luce,3,100,68,32,32,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,68,32,32,1000,Cutoff,k-Median Rule,99.6,99.6,0.6526666666666646
Plackett-Luce,3,100,68,32,32,1000,Cutoff,k-Median-Shapley,92.60000000000001,92.60000000000001,0.6903333333333296
Plackett-Luce,3,100,68,32,32,1000,Bottom,Evaluative Voting,94.6,94.6,0.6846666666666629
Plackett-Luce,3,100,68,32,32,1000,Bottom,k-Median Rule,73.8,60.9,0.7233333333333303
Plackett-Luce,3,100,68,32,32,1000,Bottom,k-Median-Shapley,22.2,11.0,0.9246666666666638
Plackett-Luce,4,100,68,32,32,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,68,32,32,1000,Cutoff,k-Median Rule,99.7,99.7,0.7405
Plackett-Luce,4,100,68,32,32,1000,Cutoff,k-Median-Shapley,91.9,91.9,0.769
Plackett-Luce,4,100,68,32,32,1000,Bottom,Evaluative Voting,99.2,99.2,0.752
Plackett-Luce,4,100,68,32,32,1000,Bottom,k-Median Rule,82.3,75.5,0.77075
Plackett-Luce,4,100,68,32,32,1000,Bottom,k-Median-Shapley,36.7,26.8,0.90575
Plackett-Luce,5,100,68,32,32,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,68,32,32,1000,Cutoff,k-Median Rule,98.1,98.1,0.7879999999999915
Plackett-Luce,5,100,68,32,32,1000,Cutoff,k-Median-Shapley,87.6,87.6,0.8245999999999888
Plackett-Luce,5,100,68,32,32,1000,Bottom,Evaluative Voting,99.9,99.9,0.8001999999999888
Plackett-Luce,5,100,68,32,32,1000,Bottom,k-Median Rule,89.9,87.5,0.8063999999999918
Plackett-Luce,5,100,68,32,32,1000,Bottom,k-Median-Shapley,56.00000000000001,51.6,0.8855999999999922
Plackett-Luce,6,100,68,32,32,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,68,32,32,1000,Cutoff,k-Median Rule,94.8,94.8,0.8420000000000096
Plackett-Luce,6,100,68,32,32,1000,Cutoff,k-Median-Shapley,79.3,79.3,0.8678333333333418
Plackett-Luce,6,100,68,32,32,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,68,32,32,1000,Bottom,k-Median Rule,94.8,94.8,0.8420000000000096
Plackett-Luce,6,100,68,32,32,1000,Bottom,k-Median-Shapley,79.3,79.3,0.8678333333333418
Plackett-Luce,2,100,67,33,33,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,67,33,33,1000,Cutoff,k-Median Rule,99.8,99.8,0.482
Plackett-Luce,2,100,67,33,33,1000,Cutoff,k-Median-Shapley,94.69999999999999,94.69999999999999,0.5255
Plackett-Luce,2,100,67,33,33,1000,Bottom,Evaluative Voting,85.39999999999999,85.39999999999999,0.573
Plackett-Luce,2,100,67,33,33,1000,Bottom,k-Median Rule,67.80000000000001,50.1,0.634
Plackett-Luce,2,100,67,33,33,1000,Bottom,k-Median-Shapley,20.1,6.0,0.8995
Plackett-Luce,3,100,67,33,33,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,67,33,33,1000,Cutoff,k-Median Rule,99.6,99.6,0.6516666666666643
Plackett-Luce,3,100,67,33,33,1000,Cutoff,k-Median-Shapley,93.8,93.8,0.6859999999999966
Plackett-Luce,3,100,67,33,33,1000,Bottom,Evaluative Voting,96.89999999999999,96.89999999999999,0.6769999999999965
Plackett-Luce,3,100,67,33,33,1000,Bottom,k-Median Rule,78.5,66.5,0.6979999999999972
Plackett-Luce,3,100,67,33,33,1000,Bottom,k-Median-Shapley,24.5,13.0,0.9169999999999972
Plackett-Luce,4,100,67,33,33,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,67,33,33,1000,Cutoff,k-Median Rule,99.8,99.8,0.73675
Plackett-Luce,4,100,67,33,33,1000,Cutoff,k-Median-Shapley,93.0,93.0,0.7665
Plackett-Luce,4,100,67,33,33,1000,Bottom,Evaluative Voting,99.8,99.8,0.7505
Plackett-Luce,4,100,67,33,33,1000,Bottom,k-Median Rule,85.9,79.7,0.75725
Plackett-Luce,4,100,67,33,33,1000,Bottom,k-Median-Shapley,39.900000000000006,30.4,0.8975
Plackett-Luce,5,100,67,33,33,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,67,33,33,1000,Cutoff,k-Median Rule,98.4,98.4,0.7845999999999923
Plackett-Luce,5,100,67,33,33,1000,Cutoff,k-Median-Shapley,89.4,89.4,0.8207999999999889
Plackett-Luce,5,100,67,33,33,1000,Bottom,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,67,33,33,1000,Bottom,k-Median Rule,91.8,89.60000000000001,0.7981999999999926
Plackett-Luce,5,100,67,33,33,1000,Bottom,k-Median-Shapley,58.099999999999994,54.6,0.8805999999999922
Plackett-Luce,6,100,67,33,33,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,67,33,33,1000,Cutoff,k-Median Rule,95.8,95.8,0.840333333333343
Plackett-Luce,6,100,67,33,33,1000,Cutoff,k-Median-Shapley,81.89999999999999,81.89999999999999,0.8635000000000085
Plackett-Luce,6,100,67,33,33,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,67,33,33,1000,Bottom,k-Median Rule,95.8,95.8,0.840333333333343
Plackett-Luce,6,100,67,33,33,1000,Bottom,k-Median-Shapley,81.89999999999999,81.89999999999999,0.8635000000000085
Plackett-Luce,2,100,66,34,34,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,66,34,34,1000,Cutoff,k-Median Rule,99.8,99.8,0.4835
Plackett-Luce,2,100,66,34,34,1000,Cutoff,k-Median-Shapley,96.1,96.1,0.5175
Plackett-Luce,2,100,66,34,34,1000,Bottom,Evaluative Voting,90.10000000000001,90.10000000000001,0.5495
Plackett-Luce,2,100,66,34,34,1000,Bottom,k-Median Rule,70.7,55.800000000000004,0.6175
Plackett-Luce,2,100,66,34,34,1000,Bottom,k-Median-Shapley,21.3,7.3999999999999995,0.8915
Plackett-Luce,3,100,66,34,34,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,66,34,34,1000,Cutoff,k-Median Rule,99.7,99.7,0.6506666666666645
Plackett-Luce,3,100,66,34,34,1000,Cutoff,k-Median-Shapley,95.39999999999999,95.39999999999999,0.6809999999999965
Plackett-Luce,3,100,66,34,34,1000,Bottom,Evaluative Voting,98.4,98.4,0.6719999999999966
Plackett-Luce,3,100,66,34,34,1000,Bottom,k-Median Rule,81.8,71.2,0.6879999999999974
Plackett-Luce,3,100,66,34,34,1000,Bottom,k-Median-Shapley,28.4,16.0,0.9029999999999968
Plackett-Luce,4,100,66,34,34,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,66,34,34,1000,Cutoff,k-Median Rule,99.9,99.9,0.7355
Plackett-Luce,4,100,66,34,34,1000,Cutoff,k-Median-Shapley,93.8,93.8,0.76475
Plackett-Luce,4,100,66,34,34,1000,Bottom,Evaluative Voting,99.9,99.9,0.75025
Plackett-Luce,4,100,66,34,34,1000,Bottom,k-Median Rule,88.5,83.3,0.7475
Plackett-Luce,4,100,66,34,34,1000,Bottom,k-Median-Shapley,40.9,33.7,0.89425
Plackett-Luce,5,100,66,34,34,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,66,34,34,1000,Cutoff,k-Median Rule,98.4,98.4,0.7799999999999933
Plackett-Luce,5,100,66,34,34,1000,Cutoff,k-Median-Shapley,90.7,90.7,0.8185999999999887
Plackett-Luce,5,100,66,34,34,1000,Bottom,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,66,34,34,1000,Bottom,k-Median Rule,93.30000000000001,91.7,0.793199999999993
Plackett-Luce,5,100,66,34,34,1000,Bottom,k-Median-Shapley,62.7,59.199999999999996,0.869999999999992
Plackett-Luce,6,100,66,34,34,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,66,34,34,1000,Cutoff,k-Median Rule,96.5,96.5,0.8391666666666764
Plackett-Luce,6,100,66,34,34,1000,Cutoff,k-Median-Shapley,83.6,83.6,0.8606666666666752
Plackett-Luce,6,100,66,34,34,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,66,34,34,1000,Bottom,k-Median Rule,96.5,96.5,0.8391666666666764
Plackett-Luce,6,100,66,34,34,1000,Bottom,k-Median-Shapley,83.6,83.6,0.8606666666666752
Plackett-Luce,2,100,65,35,35,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,65,35,35,1000,Cutoff,k-Median Rule,99.9,99.9,0.4815
Plackett-Luce,2,100,65,35,35,1000,Cutoff,k-Median-Shapley,96.6,96.6,0.517
Plackett-Luce,2,100,65,35,35,1000,Bottom,Evaluative Voting,94.0,94.0,0.53
Plackett-Luce,2,100,65,35,35,1000,Bottom,k-Median Rule,74.2,60.0,0.598
Plackett-Luce,2,100,65,35,35,1000,Bottom,k-Median-Shapley,24.7,9.700000000000001,0.876
Plackett-Luce,3,100,65,35,35,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,65,35,35,1000,Cutoff,k-Median Rule,99.8,99.8,0.6483333333333319
Plackett-Luce,3,100,65,35,35,1000,Cutoff,k-Median-Shapley,96.39999999999999,96.39999999999999,0.67733333333333
Plackett-Luce,3,100,65,35,35,1000,Bottom,Evaluative Voting,99.0,99.0,0.6699999999999968
Plackett-Luce,3,100,65,35,35,1000,Bottom,k-Median Rule,84.5,75.1,0.6773333333333312
Plackett-Luce,3,100,65,35,35,1000,Bottom,k-Median-Shapley,31.2,20.0,0.8943333333333299
Plackett-Luce,4,100,65,35,35,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,65,35,35,1000,Cutoff,k-Median Rule,99.9,99.9,0.73175
Plackett-Luce,4,100,65,35,35,1000,Cutoff,k-Median-Shapley,95.19999999999999,95.19999999999999,0.76025
Plackett-Luce,4,100,65,35,35,1000,Bottom,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,65,35,35,1000,Bottom,k-Median Rule,90.9,86.5,0.73775
Plackett-Luce,4,100,65,35,35,1000,Bottom,k-Median-Shapley,43.4,37.3,0.88725
Plackett-Luce,5,100,65,35,35,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,65,35,35,1000,Cutoff,k-Median Rule,98.6,98.6,0.7741999999999943
Plackett-Luce,5,100,65,35,35,1000,Cutoff,k-Median-Shapley,91.5,91.5,0.8167999999999886
Plackett-Luce,5,100,65,35,35,1000,Bottom,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,65,35,35,1000,Bottom,k-Median Rule,95.19999999999999,93.89999999999999,0.781199999999994
Plackett-Luce,5,100,65,35,35,1000,Bottom,k-Median-Shapley,65.4,61.9,0.8647999999999921
Plackett-Luce,6,100,65,35,35,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,65,35,35,1000,Cutoff,k-Median Rule,97.1,97.1,0.8381666666666763
Plackett-Luce,6,100,65,35,35,1000,Cutoff,k-Median-Shapley,85.1,85.1,0.8581666666666755
Plackett-Luce,6,100,65,35,35,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,65,35,35,1000,Bottom,k-Median Rule,97.1,97.1,0.8381666666666763
Plackett-Luce,6,100,65,35,35,1000,Bottom,k-Median-Shapley,85.1,85.1,0.8581666666666755
Plackett-Luce,2,100,64,36,36,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,64,36,36,1000,Cutoff,k-Median Rule,99.9,99.9,0.4835
Plackett-Luce,2,100,64,36,36,1000,Cutoff,k-Median-Shapley,97.3,97.3,0.5125
Plackett-Luce,2,100,64,36,36,1000,Bottom,Evaluative Voting,96.39999999999999,96.39999999999999,0.518
Plackett-Luce,2,100,64,36,36,1000,Bottom,k-Median Rule,78.8,65.3,0.573
Plackett-Luce,2,100,64,36,36,1000,Bottom,k-Median-Shapley,26.400000000000002,12.6,0.8675
Plackett-Luce,3,100,64,36,36,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,64,36,36,1000,Cutoff,k-Median Rule,99.9,99.9,0.6446666666666654
Plackett-Luce,3,100,64,36,36,1000,Cutoff,k-Median-Shapley,97.1,97.1,0.6749999999999964
Plackett-Luce,3,100,64,36,36,1000,Bottom,Evaluative Voting,99.7,99.7,0.6676666666666636
Plackett-Luce,3,100,64,36,36,1000,Bottom,k-Median Rule,88.0,79.2,0.6609999999999984
Plackett-Luce,3,100,64,36,36,1000,Bottom,k-Median-Shapley,37.4,25.7,0.8736666666666624
Plackett-Luce,4,100,64,36,36,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,64,36,36,1000,Cutoff,k-Median Rule,100.0,100.0,0.725
Plackett-Luce,4,100,64,36,36,1000,Cutoff,k-Median-Shapley,96.0,96.0,0.759
Plackett-Luce,4,100,64,36,36,1000,Bottom,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,64,36,36,1000,Bottom,k-Median Rule,92.5,89.3,0.72625
Plackett-Luce,4,100,64,36,36,1000,Bottom,k-Median-Shapley,49.1,42.3,0.873
Plackett-Luce,5,100,64,36,36,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,64,36,36,1000,Cutoff,k-Median Rule,99.0,99.0,0.768199999999995
Plackett-Luce,5,100,64,36,36,1000,Cutoff,k-Median-Shapley,93.30000000000001,93.30000000000001,0.813199999999989
Plackett-Luce,5,100,64,36,36,1000,Bottom,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,64,36,36,1000,Bottom,k-Median Rule,96.89999999999999,95.5,0.7755999999999945
Plackett-Luce,5,100,64,36,36,1000,Bottom,k-Median-Shapley,68.7,65.4,0.8591999999999913
Plackett-Luce,6,100,64,36,36,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,64,36,36,1000,Cutoff,k-Median Rule,97.8,97.8,0.8370000000000097
Plackett-Luce,6,100,64,36,36,1000,Cutoff,k-Median-Shapley,87.1,87.1,0.8548333333333423
Plackett-Luce,6,100,64,36,36,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,64,36,36,1000,Bottom,k-Median Rule,97.8,97.8,0.8370000000000097
Plackett-Luce,6,100,64,36,36,1000,Bottom,k-Median-Shapley,87.1,87.1,0.8548333333333423
Plackett-Luce,2,100,63,37,37,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,63,37,37,1000,Cutoff,k-Median Rule,99.9,99.9,0.484
Plackett-Luce,2,100,63,37,37,1000,Cutoff,k-Median-Shapley,97.8,97.8,0.51
Plackett-Luce,2,100,63,37,37,1000,Bottom,Evaluative Voting,98.4,98.4,0.508
Plackett-Luce,2,100,63,37,37,1000,Bottom,k-Median Rule,81.69999999999999,70.3,0.5615
Plackett-Luce,2,100,63,37,37,1000,Bottom,k-Median-Shapley,28.7,14.899999999999999,0.8555
Plackett-Luce,3,100,63,37,37,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,63,37,37,1000,Cutoff,k-Median Rule,100.0,100.0,0.6443333333333321
Plackett-Luce,3,100,63,37,37,1000,Cutoff,k-Median-Shapley,97.6,97.6,0.6736666666666633
Plackett-Luce,3,100,63,37,37,1000,Bottom,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,63,37,37,1000,Bottom,k-Median Rule,89.8,82.39999999999999,0.6553333333333314
Plackett-Luce,3,100,63,37,37,1000,Bottom,k-Median-Shapley,41.3,30.5,0.8599999999999958
Plackett-Luce,4,100,63,37,37,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,63,37,37,1000,Cutoff,k-Median Rule,100.0,100.0,0.718
Plackett-Luce,4,100,63,37,37,1000,Cutoff,k-Median-Shapley,96.6,96.6,0.75775
Plackett-Luce,4,100,63,37,37,1000,Bottom,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,63,37,37,1000,Bottom,k-Median Rule,94.39999999999999,91.8,0.71775
Plackett-Luce,4,100,63,37,37,1000,Bottom,k-Median-Shapley,54.300000000000004,48.1,0.8595
Plackett-Luce,5,100,63,37,37,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,63,37,37,1000,Cutoff,k-Median Rule,99.2,99.2,0.7609999999999961
Plackett-Luce,5,100,63,37,37,1000,Cutoff,k-Median-Shapley,95.0,95.0,0.8097999999999891
Plackett-Luce,5,100,63,37,37,1000,Bottom,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,63,37,37,1000,Bottom,k-Median Rule,97.7,96.3,0.7649999999999957
Plackett-Luce,5,100,63,37,37,1000,Bottom,k-Median-Shapley,71.39999999999999,67.9,0.8537999999999908
Plackett-Luce,6,100,63,37,37,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,63,37,37,1000,Cutoff,k-Median Rule,98.1,98.1,0.8365000000000098
Plackett-Luce,6,100,63,37,37,1000,Cutoff,k-Median-Shapley,88.4,88.4,0.8526666666666759
Plackett-Luce,6,100,63,37,37,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,63,37,37,1000,Bottom,k-Median Rule,98.1,98.1,0.8365000000000098
Plackett-Luce,6,100,63,37,37,1000,Bottom,k-Median-Shapley,88.4,88.4,0.8526666666666759
Plackett-Luce,2,100,62,38,38,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,62,38,38,1000,Cutoff,k-Median Rule,99.9,99.9,0.4835
Plackett-Luce,2,100,62,38,38,1000,Cutoff,k-Median-Shapley,98.4,98.4,0.5065
Plackett-Luce,2,100,62,38,38,1000,Bottom,Evaluative Voting,99.2,99.2,0.504
Plackett-Luce,2,100,62,38,38,1000,Bottom,k-Median Rule,84.2,74.9,0.546
Plackett-Luce,2,100,62,38,38,1000,Bottom,k-Median-Shapley,33.900000000000006,19.3,0.8285
Plackett-Luce,3,100,62,38,38,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,62,38,38,1000,Cutoff,k-Median Rule,100.0,100.0,0.6396666666666656
Plackett-Luce,3,100,62,38,38,1000,Cutoff,k-Median-Shapley,97.8,97.8,0.6736666666666633
Plackett-Luce,3,100,62,38,38,1000,Bottom,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,62,38,38,1000,Bottom,k-Median Rule,91.8,86.4,0.6463333333333329
Plackett-Luce,3,100,62,38,38,1000,Bottom,k-Median-Shapley,45.4,35.3,0.8463333333333289
Plackett-Luce,4,100,62,38,38,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,62,38,38,1000,Cutoff,k-Median Rule,100.0,100.0,0.70875
Plackett-Luce,4,100,62,38,38,1000,Cutoff,k-Median-Shapley,97.6,97.6,0.75575
Plackett-Luce,4,100,62,38,38,1000,Bottom,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,62,38,38,1000,Bottom,k-Median Rule,95.6,94.0,0.707
Plackett-Luce,4,100,62,38,38,1000,Bottom,k-Median-Shapley,59.099999999999994,52.6,0.848
Plackett-Luce,5,100,62,38,38,1000,Cutoff,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,62,38,38,1000,Cutoff,k-Median Rule,99.7,99.7,0.7529999999999973
Plackett-Luce,5,100,62,38,38,1000,Cutoff,k-Median-Shapley,96.0,96.0,0.8077999999999891
Plackett-Luce,5,100,62,38,38,1000,Bottom,Evaluative Voting,100.0,100.0,0.7999999999999887
Plackett-Luce,5,100,62,38,38,1000,Bottom,k-Median Rule,98.4,97.5,0.7597999999999963
Plackett-Luce,5,100,62,38,38,1000,Bottom,k-Median-Shapley,72.8,70.7,0.8509999999999907
Plackett-Luce,6,100,62,38,38,1000,Cutoff,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,62,38,38,1000,Cutoff,k-Median Rule,98.9,98.9,0.8351666666666764
Plackett-Luce,6,100,62,38,38,1000,Cutoff,k-Median-Shapley,89.8,89.8,0.8503333333333425
Plackett-Luce,6,100,62,38,38,1000,Bottom,Evaluative Voting,100.0,100.0,0.8333333333333433
Plackett-Luce,6,100,62,38,38,1000,Bottom,k-Median Rule,98.9,98.9,0.8351666666666764
Plackett-Luce,6,100,62,38,38,1000,Bottom,k-Median-Shapley,89.8,89.8,0.8503333333333425
Plackett-Luce,2,100,61,39,39,1000,Cutoff,Evaluative Voting,100.0,100.0,0.5
Plackett-Luce,2,100,61,39,39,1000,Cutoff,k-Median Rule,100.0,100.0,0.4795
Plackett-Luce,2,100,61,39,39,1000,Cutoff,k-Median-Shapley,99.3,99.3,0.5015
Plackett-Luce,2,100,61,39,39,1000,Bottom,Evaluative Voting,99.9,99.9,0.5005
Plackett-Luce,2,100,61,39,39,1000,Bottom,k-Median Rule,86.5,80.10000000000001,0.5325
Plackett-Luce,2,100,61,39,39,1000,Bottom,k-Median-Shapley,38.800000000000004,24.7,0.8015
Plackett-Luce,3,100,61,39,39,1000,Cutoff,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,61,39,39,1000,Cutoff,k-Median Rule,100.0,100.0,0.6353333333333324
Plackett-Luce,3,100,61,39,39,1000,Cutoff,k-Median-Shapley,98.4,98.4,0.67033333333333
Plackett-Luce,3,100,61,39,39,1000,Bottom,Evaluative Voting,100.0,100.0,0.6666666666666636
Plackett-Luce,3,100,61,39,39,1000,Bottom,k-Median Rule,93.60000000000001,89.8,0.6386666666666663
Plackett-Luce,3,100,61,39,39,1000,Bottom,k-Median-Shapley,50.2,41.199999999999996,0.8283333333333286
Plackett-Luce,4,100,61,39,39,1000,Cutoff,Evaluative Voting,100.0,100.0,0.75
Plackett-Luce,4,100,61,39,39,1000,Cutoff,k-Median Rule,100.0,100.0,0.70075
Plackett-Luce,4,100,61,39,39,1000,Cutoff,k-Median-Shapley,98.4,98.4,0.7535
Plackett-Luce,4,100,61,39,39,1000,Bottom,Evaluative Voting,100.0,100.0,0.75
